duration,protocol_type,service_http,service_other,flag_RSTR,flag_S0,flag_S1,flag_SF,src_bytes,dst_bytes,land,wrong_fragment,urgent,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,attack
12993.0,6,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,300.0,3.0,1.0,0.0,0.01,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.25,0.38,malicious
0.0,6,1,0,0,0,0,1,54540.0,8314.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,128.0,20.0,1.0,0.0,0.16,0.05,malicious
0.0,17,0,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0,0.0,0.14,0.64,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,261.0,25.0,1.0,0.0,0.1,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,258.0,1.0,1.0,0.0,0.0,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,1.0,0.0,0.5,0.09,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,235.0,3.0,1.0,0.0,0.01,0.07,malicious
22536.0,6,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,malicious
0.0,1,0,1,0,0,0,1,1032.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,144.0,2.0,1.0,0.0,0.01,0.08,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,215.0,17.0,1.0,0.0,0.08,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,190.0,14.0,1.0,0.0,0.07,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,245.0,19.0,1.0,0.0,0.08,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,206.0,9.0,1.0,0.0,0.04,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,251.0,16.0,1.0,0.0,0.06,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,252.0,2.0,1.0,0.0,0.01,0.07,malicious
0.0,6,0,1,0,0,0,1,9.0,196.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,144.0,18.0,1.0,0.0,0.12,0.06,malicious
0.0,1,0,1,0,0,0,1,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,91.0,13.0,1.0,0.0,0.14,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,267.0,3.0,1.0,0.0,0.01,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,229.0,16.0,1.0,0.0,0.07,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,59.0,15.0,1.0,0.0,0.25,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,135.0,18.0,1.0,0.0,0.13,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,205.0,1.0,1.0,0.0,0.0,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,120.0,4.0,1.0,0.0,0.03,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,207.0,2.0,1.0,0.0,0.01,0.07,malicious
0.0,17,0,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,17.0,5.0,0.0,0.0,0.29,0.12,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,21.0,0.0,0.0,1.0,0.0,malicious
0.0,1,0,1,0,0,0,1,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,231.0,13.0,1.0,0.0,0.06,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,213.0,12.0,1.0,0.0,0.06,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,202.0,2.0,1.0,0.0,0.01,0.06,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,1.0,0.0,malicious
0.0,6,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,19.0,14.0,1.0,0.0,0.74,0.11,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,70.0,14.0,1.0,0.0,0.2,0.06,malicious
0.0,1,0,1,0,0,0,1,1032.0,0.0,0.0,0.0,0.0,492.0,492.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,211.0,15.0,1.0,0.0,0.07,0.05,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,89.0,25.0,1.0,0.0,0.28,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,112.0,20.0,1.0,0.0,0.18,0.06,malicious
0.0,17,0,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,162.0,142.0,0.0,0.0,0.88,0.02,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,65.0,4.0,1.0,0.0,0.06,0.09,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,128.0,6.0,1.0,0.0,0.05,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,252.0,13.0,1.0,0.0,0.05,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,109.0,9.0,1.0,0.0,0.08,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,276.0,21.0,1.0,0.0,0.08,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,233.0,6.0,1.0,0.0,0.03,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,190.0,19.0,1.0,0.0,0.1,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,253.0,24.0,1.0,0.0,0.09,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,123.0,23.0,1.0,0.0,0.19,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,188.0,15.0,1.0,0.0,0.08,0.06,malicious
0.0,6,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1.0,0.0,1.0,0.0,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,35.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,108.0,2.0,1.0,0.0,0.02,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,222.0,20.0,1.0,0.0,0.09,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,183.0,16.0,1.0,0.0,0.09,0.06,malicious
0.0,17,0,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,258.0,1.0,1.0,0.0,0.0,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,242.0,6.0,1.0,0.0,0.02,0.07,malicious
0.0,1,0,1,0,0,0,1,1032.0,0.0,0.0,0.0,0.0,511.0,511.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,87.0,16.0,1.0,0.0,0.18,0.06,malicious
0.0,6,0,1,0,0,0,1,334.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,243.0,20.0,1.0,0.0,0.08,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,100.0,8.0,1.0,0.0,0.08,0.05,malicious
38214.0,6,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,malicious
0.0,1,0,1,0,0,0,1,1480.0,0.0,0.0,1.0,0.0,19.0,19.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,265.0,8.0,1.0,0.0,0.03,0.06,malicious
0.0,17,0,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,11.0,7.0,0.0,0.0,0.64,0.18,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,115.0,3.0,1.0,0.0,0.03,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,283.0,19.0,1.0,0.0,0.07,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,140.0,18.0,1.0,0.0,0.13,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,75.0,14.0,1.0,0.0,0.19,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,128.0,19.0,1.0,0.0,0.15,0.05,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,46.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,253.0,7.0,1.0,0.0,0.03,0.06,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,27.0,0.0,0.0,1.0,0.0,malicious
0.0,1,0,1,0,0,0,1,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,266.0,5.0,1.0,0.0,0.02,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,236.0,14.0,1.0,0.0,0.06,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,111.0,7.0,1.0,0.0,0.06,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,241.0,1.0,1.0,0.0,0.0,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,227.0,8.0,1.0,0.0,0.04,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,101.0,2.0,1.0,0.0,0.02,0.06,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,196.0,17.0,1.0,0.0,0.09,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,230.0,22.0,1.0,0.0,0.1,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,112.0,9.0,1.0,0.0,0.08,0.06,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,47.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,283.0,11.0,1.0,0.0,0.04,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,214.0,20.0,1.0,0.0,0.09,0.07,malicious
0.0,6,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,236.0,4.0,1.0,0.0,0.02,0.07,malicious
0.0,1,0,1,0,0,0,1,1032.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,137.0,16.0,1.0,0.0,0.12,0.04,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,124.0,18.0,1.0,0.0,0.15,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,200.0,2.0,1.0,0.0,0.01,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,296.0,17.0,1.0,0.0,0.06,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,259.0,18.0,1.0,0.0,0.07,0.06,malicious
0.0,6,0,1,0,0,0,1,334.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,247.0,17.0,1.0,0.0,0.07,0.06,malicious
0.0,17,0,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.17,0.25,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,212.0,4.0,1.0,0.0,0.02,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,130.0,5.0,1.0,0.0,0.04,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,1.0,0.0,0.35,0.15,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,202.0,13.0,1.0,0.0,0.06,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,234.0,6.0,1.0,0.0,0.03,0.06,malicious
0.0,17,0,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.2,0.7,malicious
0.0,17,0,1,0,0,0,1,1.0,4.0,0.0,0.0,0.0,18.0,1.0,0.0,0.0,0.06,0.17,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,271.0,20.0,1.0,0.0,0.07,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,191.0,4.0,1.0,0.0,0.02,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,279.0,9.0,1.0,0.0,0.03,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,170.0,1.0,1.0,0.0,0.01,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,297.0,11.0,1.0,0.0,0.04,0.05,malicious
0.0,6,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,40.0,20.0,1.0,0.0,0.5,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,132.0,16.0,1.0,0.0,0.12,0.06,malicious
42862.0,6,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,malicious
0.0,6,1,0,0,0,0,1,54540.0,8314.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,295.0,18.0,1.0,0.0,0.06,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,1.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,108.0,17.0,1.0,0.0,0.16,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,109.0,20.0,1.0,0.0,0.18,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,130.0,6.0,1.0,0.0,0.05,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,216.0,8.0,1.0,0.0,0.04,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,259.0,12.0,1.0,0.0,0.05,0.07,malicious
0.0,6,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,203.0,3.0,1.0,0.0,0.01,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,122.0,9.0,1.0,0.0,0.07,0.06,malicious
12743.0,6,0,1,0,0,0,1,4113.0,51633.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,malicious
0.0,1,0,1,0,0,0,1,520.0,0.0,0.0,0.0,0.0,453.0,453.0,0.0,0.0,1.0,0.0,malicious
0.0,6,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,1.0,0.0,0.44,0.25,malicious
0.0,1,0,1,0,0,0,1,520.0,0.0,0.0,0.0,0.0,301.0,301.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,149.0,24.0,1.0,0.0,0.16,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,108.0,10.0,1.0,0.0,0.09,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,59.0,13.0,1.0,0.0,0.22,0.1,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,233.0,20.0,1.0,0.0,0.09,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,136.0,19.0,1.0,0.0,0.14,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,296.0,13.0,1.0,0.0,0.04,0.05,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,253.0,3.0,1.0,0.0,0.01,0.06,malicious
0.0,6,1,0,0,0,0,1,54540.0,8314.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,110.0,1.0,1.0,0.0,0.01,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,223.0,2.0,1.0,0.0,0.01,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,63.0,16.0,1.0,0.0,0.25,0.06,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,287.0,19.0,1.0,0.0,0.07,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,90.0,3.0,1.0,0.0,0.03,0.08,malicious
0.0,6,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,280.0,18.0,1.0,0.0,0.06,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,139.0,19.0,1.0,0.0,0.14,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,1.0,0.0,0.44,0.22,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,228.0,13.0,1.0,0.0,0.06,0.05,malicious
0.0,17,0,1,0,0,0,1,28.0,0.0,0.0,3.0,0.0,34.0,33.0,0.0,0.03,0.97,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,142.0,14.0,1.0,0.0,0.1,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,1.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,116.0,7.0,1.0,0.0,0.06,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,52.0,12.0,0.98,0.02,0.23,0.1,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,1.0,0.0,0.94,0.11,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,209.0,13.0,1.0,0.0,0.06,0.08,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,243.0,9.0,1.0,0.0,0.04,0.07,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,50.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,0,0,1,334.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,129.0,18.0,1.0,0.0,0.14,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,38.0,9.0,1.0,0.0,0.24,0.11,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,1.0,0.0,0.07,0.33,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,141.0,10.0,1.0,0.0,0.07,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,125.0,4.0,1.0,0.0,0.03,0.06,malicious
0.0,6,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,malicious
0.0,1,0,1,0,0,0,1,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,236.0,16.0,1.0,0.0,0.07,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,203.0,2.0,1.0,0.0,0.01,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,141.0,12.0,1.0,0.0,0.09,0.06,malicious
0.0,1,0,1,0,0,0,1,18.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,275.0,15.0,1.0,0.0,0.05,0.07,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,29.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,142.0,14.0,1.0,0.0,0.1,0.06,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,46.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,208.0,4.0,1.0,0.0,0.02,0.06,malicious
27281.0,6,0,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,93.0,4.0,1.0,0.0,0.04,0.09,malicious
0.0,6,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,25.0,13.0,1.0,0.0,0.52,0.08,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,150.0,20.0,1.0,0.0,0.13,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,266.0,18.0,1.0,0.0,0.07,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,204.0,2.0,1.0,0.0,0.01,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,204.0,1.0,1.0,0.0,0.0,0.07,malicious
5044.0,6,0,1,0,0,0,1,5131424.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,225.0,13.0,1.0,0.0,0.06,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,279.0,13.0,1.0,0.0,0.05,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,195.0,6.0,1.0,0.0,0.03,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,249.0,5.0,1.0,0.0,0.02,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,141.0,20.0,1.0,0.0,0.14,0.04,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,217.0,20.0,1.0,0.0,0.09,0.06,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,1.0,0.0,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,234.0,8.0,1.0,0.0,0.03,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,279.0,6.0,1.0,0.0,0.02,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,103.0,3.0,1.0,0.0,0.03,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,227.0,1.0,1.0,0.0,0.0,0.07,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,217.0,8.0,1.0,0.0,0.04,0.06,malicious
0.0,6,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,173.0,2.0,1.0,0.0,0.01,0.08,malicious
0.0,1,0,1,0,0,0,1,8.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.0,malicious
0.0,17,0,1,0,0,0,1,1.0,0.0,0.0,0.0,0.0,20.0,18.0,0.0,0.0,0.9,0.1,malicious
